iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
283,0,0.030546,1.143666,0.085983,0.007406,1.237055,14.608983,15.721937,31.598938
284,0,0.019004,0.947567,0.084640,0.006603,1.038810,14.755489,15.708634,31.522177
285,0,0.021579,0.942624,0.117566,0.006225,1.066415,14.630615,15.752315,31.471270
286,0,0.025920,0.991196,0.083096,0.007398,1.081690,14.656549,16.606971,32.371767
287,0,0.021648,1.081782,0.080065,0.007273,1.169120,14.477765,15.631074,31.300001
288,0,0.022499,0.951302,0.082577,0.007241,1.041120,14.844768,15.919352,31.828285
289,0,0.021306,1.079795,0.091323,0.007031,1.178149,13.697928,16.628402,31.526169
290,0,0.021063,1.247225,0.109258,0.006424,1.362907,13.898891,15.672859,30.956196
291,0,0.022730,1.031495,0.097011,0.006838,1.135344,14.640394,15.634887,31.433856
292,0,0.026641,1.383202,0.097596,0.006873,1.487671,14.771512,15.657717,31.943968
293,0,0.023984,1.244855,0.159541,0.005654,1.410050,14.681581,15.720828,31.836847
294,0,0.026207,1.075441,0.179524,0.006380,1.261345,13.891471,15.695216,30.874768
295,0,0.025105,1.307403,0.174067,0.007285,1.488755,14.331780,15.653567,31.499503
296,0,0.020792,1.088295,0.149584,0.008377,1.246256,14.665668,15.634717,31.567990
297,0,0.020554,1.206055,0.095196,0.007435,1.308686,14.980327,15.658062,31.968012
298,0,0.022160,1.191383,0.098208,0.006604,1.296195,14.820695,15.694948,31.834382
299,0,0.022307,1.241398,0.164052,0.006156,1.411606,13.706683,16.606603,31.747470
300,0,0.020531,0.889775,0.095489,0.007002,0.992266,14.632407,15.592384,31.237860
301,0,0.024578,1.108297,0.105868,0.006985,1.221150,14.106790,16.619682,31.972604
302,0,0.021728,1.236537,0.307868,0.006496,1.550901,14.123294,15.820643,31.516948
303,0,0.026131,1.551538,0.115695,0.007239,1.674472,13.079411,16.871402,31.651776
304,0,0.030382,1.643423,0.153443,0.007616,1.804482,13.366174,0.697802,15.899293
305,0,0.013289,1.512683,0.168536,0.006522,1.687741,13.965260,15.808482,31.475030
